# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  182       7.047745568887e-10       1.015058042169e-13      -4.048534176852e-12       1.492573799503e-15       1.914767408787e-12       4.234097261699e-13      -1.856770555165e-15 
  183       7.074388278082e-10       1.003093596586e-13      -3.924413558079e-12       1.511029677322e-15       1.883633216593e-12       4.177331876310e-13      -1.800985841089e-15 
  184       7.100333504605e-10       9.916394260354e-14      -3.796718934903e-12       1.529610159333e-15       1.853119714837e-12       4.121528651358e-13      -1.745534091687e-15 
  185       7.125573291465e-10       9.807386016536e-14      -3.665478368457e-12       1.548314164771e-15       1.823224629093e-12       4.066686034389e-13      -1.690419176982e-15 
  186       7.150099739855e-10       9.704352256347e-14      -3.530722571780e-12       1.567140560802e-15       1.793944247675e-12       4.012800065285e-13      -1.635643725983e-15 
  187       7.173905009980e-10       9.607744405638e-14      -3.392484946091e-12       1.586088161864e-15       1.765273394521e-12       3.959864329856e-13      -1.581209101070e-15 
  188       7.196981321884e-10       9.518024387531e-14      -3.250801617055e-12       1.605155729019e-15       1.737205402071e-12       3.907869913421e-13      -1.527115372369e-15 
  189       7.219320956287e-10       9.435664715758e-14      -3.105711471048e-12       1.624341969297e-15       1.709732084153e-12       3.856805354397e-13      -1.473361292134e-15 
  190       7.240916255408e-10       9.361148588019e-14      -2.957256191426e-12       1.643645535044e-15       1.682843708863e-12       3.806656597889e-13      -1.419944269125e-15 
  191       7.261759623801e-10       9.294969979325e-14      -2.805480294796e-12       1.663065023270e-15       1.656528971447e-12       3.757406949269e-13      -1.366860342989e-15 
  192       7.281843529183e-10       9.237633735350e-14      -2.650431167279e-12       1.682598974996e-15       1.630774967184e-12       3.709037027772e-13      -1.314104158642e-15 
  193       7.301160503262e-10       9.189655665777e-14      -2.492159100780e-12       1.702245874598e-15       1.605567164268e-12       3.661524720075e-13      -1.261668940642e-15 
  194       7.319703142575e-10       9.151562637651e-14      -2.330717329257e-12       1.722004149160e-15       1.580889376691e-12       3.614845133889e-13      -1.209546467574e-15 
  195       7.337464109307e-10       9.123892668725e-14      -2.166162064986e-12       1.741872167816e-15       1.556723737121e-12       3.568970551540e-13      -1.157727046430e-15 
  196       7.354436132134e-10       9.107195020808e-14      -1.998552534831e-12       1.761848241098e-15       1.533050669788e-12       3.523870383564e-13      -1.106199486983e-15 
  197       7.370612007041e-10       9.102030293119e-14      -1.827951016510e-12       1.781930620285e-15       1.509848863366e-12       3.479511122286e-13      -1.054951076174e-15 
  198       7.385984598162e-10       9.108970515630e-14      -1.654422874864e-12       1.802117496749e-15       1.487095243853e-12       3.435856295409e-13      -1.003967552485e-15 
  199       7.400546838605e-10       9.128599242418e-14      -1.478036598124e-12       1.822407001303e-15       1.464764947453e-12       3.392866419604e-13      -9.532330803229e-16 
  200       7.414291731286e-10       9.161511645014e-14      -1.298863834179e-12       1.842797203544e-15       1.442831293463e-12       3.350498954093e-13      -9.027302243988e-16 
  201       7.427212900242e-10       9.208284331950e-14      -1.116975753890e-12       1.863286153514e-15       1.421271007891e-12       3.308716114859e-13      -8.524457314827e-16 
  202       7.439306286753e-10       9.269382210842e-14      -9.324317761154e-13       1.883872011327e-15       1.400080366550e-12       3.267509035832e-13      -8.023883891973e-16 
  203       7.450568576121e-10       9.345245145637e-14      -7.452901063053e-13       1.904552925549e-15       1.379260154131e-12       3.226875246068e-13      -7.525723949757e-16 
  204       7.460996660510e-10       9.436317636306e-14      -5.556113623176e-13       1.925326991202e-15       1.358810505582e-12       3.186810941207e-13      -7.030116549384e-16 
  205       7.470587641411e-10       9.543048822710e-14      -3.634585998303e-13       1.946192249231e-15       1.338730894498e-12       3.147310960300e-13      -6.537197754365e-16 
  206       7.479338832091e-10       9.665892488481e-14      -1.688973377536e-13       1.967146685980e-15       1.319020121534e-12       3.108368762621e-13      -6.047100545959e-16 
  207       7.487247760055e-10       9.805307064891e-14       2.800441635789e-14       1.988188232666e-15       1.299676302797e-12       3.069976404492e-13      -5.559954738598e-16 
  208       7.494312169503e-10       9.961755634731e-14       2.271761408926e-13       2.009314764843e-15       1.280696858249e-12       3.032124516096e-13      -5.075886895328e-16 
  209       7.500530023785e-10       1.013570593618e-13       4.285447747700e-13       2.030524101884e-15       1.262078500111e-12       2.994802278300e-13      -4.595020243241e-16 
  210       7.505899507861e-10       1.032763036668e-13       6.320346920283e-13       2.051814006446e-15       1.243817221259e-12       2.957997399474e-13      -4.117474588909e-16 
  211       7.510419030758e-10       1.053800598682e-13       8.375676764123e-13       2.073182183945e-15       1.225908283628e-12       2.921696092306e-13      -3.643366233819e-16 
  212       7.514087228026e-10       1.076731452420e-13       1.045062895961e-12       2.094626282030e-15       1.208346206610e-12       2.885883050626e-13      -3.172807889806e-16 
  213       7.516902964194e-10       1.101604237729e-13       1.254436877594e-12       2.116143890051e-15       1.191124755458e-12       2.850541426221e-13      -2.705908594490e-16 
  214       7.518865335231e-10       1.128468061935e-13       1.465603481704e-12       2.137732538533e-15       1.174236929685e-12       2.815652805657e-13      -2.242773626708e-16 
  215       7.519973671002e-10       1.157372500225e-13       1.678473876737e-12       2.159389698649e-15       1.157674951463e-12       2.781197187095e-13      -1.783504421948e-16 
  216       7.520227537724e-10       1.188367596039e-13       1.892956513787e-12       2.181112781691e-15       1.141430254029e-12       2.747152957112e-13      -1.328198487786e-16 
  217       7.519626740423e-10       1.221503861453e-13       2.108957101181e-12       2.202899138544e-15       1.125493470077e-12       2.713496867521e-13      -8.769493193157e-17 
  218       7.518171325396e-10       1.256832277571e-13       2.326378579064e-12       2.224746059154e-15       1.109854420170e-12       2.680204012185e-13      -4.298463145890e-17 
  219       7.515861582660e-10       1.294404294910e-13       2.545121093992e-12       2.246650772006e-15       1.094502101131e-12       2.647247803842e-13       1.302530995476e-18 
  220       7.512698048419e-10       1.334271833786e-13       2.765081973517e-12       2.268610443590e-15       1.079424674447e-12       2.614599950920e-13       4.515846040526e-17 
  221       7.508681507512e-10       1.376487284704e-13       2.986155700773e-12       2.290622177878e-15       1.064609454673e-12       2.582230434358e-13       8.857549681834e-17 
  222       7.503812995878e-10       1.421103508745e-13       3.208233889068e-12       2.312683015793e-15       1.050042897829e-12       2.550107484422e-13       1.315464238134e-16 
  223       7.498093803009e-10       1.468173837953e-13       3.431205256468e-12       2.334789934685e-15       1.035710589800e-12       2.518197557528e-13       1.740644769566e-16 
  224       7.491525591266e-10       1.517748135344e-13       3.654961602282e-12       2.356939986281e-15       1.021600033978e-12       2.486473380948e-13       2.161240557647e-16 
  225       7.484110757253e-10       1.569860692718e-13       3.879416216036e-12       2.379130721496e-15       1.007709237321e-12       2.454938709578e-13       2.577228929337e-16 
  226       7.475852098438e-10       1.624541555397e-13       4.104486603051e-12       2.401359791920e-15       9.940386539400e-13       2.423605116215e-13       2.988600409662e-16 
  227       7.466752701103e-10       1.681820383715e-13       4.330088577883e-12       2.423624813594e-15       9.805884305866e-13       2.392484062808e-13       3.395351912748e-16 
  228       7.456815943078e-10       1.741726444025e-13       4.556136253202e-12       2.445923366808e-15       9.673584017135e-13       2.361586896484e-13       3.797486843139e-16 
  229       7.446045496479e-10       1.804288599702e-13       4.782542028673e-12       2.468252995905e-15       9.543480845419e-13       2.330924845576e-13       4.195015197114e-16 
  230       7.434445330443e-10       1.869535302148e-13       5.009216579830e-12       2.490611209084e-15       9.415566741270e-13       2.300509015652e-13       4.587953663999e-16 
  231       7.422019713860e-10       1.937494581802e-13       5.236068846958e-12       2.512995478200e-15       9.289830384234e-13       2.270350385545e-13       4.976325727486e-16 
  232       7.408773218115e-10       2.008194039141e-13       5.463006023968e-12       2.535403238568e-15       9.166257133509e-13       2.240459803377e-13       5.360161766947e-16 
  233       7.394710719817e-10       2.081660835685e-13       5.689933547273e-12       2.557831888763e-15       9.044828978600e-13       2.210847982589e-13       5.739499158751e-16 
  234       7.379837403541e-10       2.157921685009e-13       5.916755084674e-12       2.580278790420e-15       8.925524489973e-13       2.181525497973e-13       6.114382377580e-16 
  235       7.364158764557e-10       2.237002843741e-13       6.143372524228e-12       2.602741268043e-15       8.808318769716e-13       2.152502781694e-13       6.484863097744e-16 
  236       7.347680611570e-10       2.318930102572e-13       6.369685963133e-12       2.625216608797e-15       8.693183402187e-13       2.123790119322e-13       6.851000294496e-16 
  237       7.330409069454e-10       2.403728777260e-13       6.595593696604e-12       2.647702062319e-15       8.580086404679e-13       2.095397645860e-13       7.212860345351e-16 
  238       7.312350581989e-10       2.491423699637e-13       6.820992206749e-12       2.670194840515e-15       8.468992178067e-13       2.067335341770e-13       7.570517131400e-16 
  239       7.293511914594e-10       2.582039208612e-13       7.045776151450e-12       2.692692117359e-15       8.359861457472e-13       2.039613029004e-13       7.924052138623e-16 
  240       7.273900157064e-10       2.675599141179e-13       7.269838353239e-12       2.715191028705e-15       8.252651262910e-13       2.012240367030e-13       8.273554559211e-16 
  241       7.253522726306e-10       2.772126823422e-13       7.493069788178e-12       2.737688672077e-15       8.147314849953e-13       1.985226848863e-13       8.619121392877e-16 
  242       7.232387369074e-10       2.871645061520e-13       7.715359574732e-12       2.760182106479e-15       8.043801660383e-13       1.958581797088e-13       8.960857548173e-16 
  243       7.210502164704e-10       2.974176132752e-13       7.936594962654e-12       2.782668352192e-15       7.942057272847e-13       1.932314359895e-13       9.298875943806e-16 
  244       7.187875527851e-10       3.079741776505e-13       8.156661321858e-12       2.805144390582e-15       7.842023353513e-13       1.906433507102e-13       9.633297609955e-16 
  245       7.164516211224e-10       3.188363185276e-13       8.375442131299e-12       2.827607163894e-15       7.743637606729e-13       1.880948026185e-13       9.964251789586e-16 
  246       7.140433308319e-10       3.300060995681e-13       8.592818967850e-12       2.850053575059e-15       7.646833725675e-13       1.855866518307e-13       1.029187603977e-15 
  247       7.115636256159e-10       3.414855279458e-13       8.808671495179e-12       2.872480487494e-15       7.551541343019e-13       1.831197394344e-13       1.061631633299e-15 
  248       7.090134838027e-10       3.532765534476e-13       9.022877452632e-12       2.894884724907e-15       7.457685981577e-13       1.806948870915e-13       1.093772715846e-15 
  249       7.063939186201e-10       3.653810675734e-13       9.235312644104e-12       2.917263071093e-15       7.365189004966e-13       1.783128966411e-13       1.125627162347e-15 
