# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1346       9.738118093454e-11       3.476277494171e-12      -7.491430447639e-12       1.134892996003e-14       1.850920841320e-15       5.440160308765e-16      -8.640552276485e-17 
 1347       9.753461921784e-11       3.456517509175e-12      -7.528914039326e-12       1.134441712879e-14       1.845383745224e-15       5.457876432550e-16      -8.585377697266e-17 
 1348       9.769044861423e-11       3.436508353953e-12      -7.564802557912e-12       1.133997877804e-14       1.839866738782e-15       5.475015938125e-16      -8.529575501875e-17 
 1349       9.784852498680e-11       3.416258138128e-12      -7.599080989055e-12       1.133561361790e-14       1.834369727754e-15       5.491542430635e-16      -8.473158130661e-17 
 1350       9.800870329899e-11       3.395775023443e-12      -7.631734262151e-12       1.133132034876e-14       1.828892616656e-15       5.507419311305e-16      -8.416138107695e-17 
 1351       9.817083761288e-11       3.375067223867e-12      -7.662747250247e-12       1.132709766130e-14       1.823435308762e-15       5.522609777067e-16      -8.358528040933e-17 
 1352       9.833478108755e-11       3.354143005690e-12      -7.692104769956e-12       1.132294423644e-14       1.817997706101e-15       5.537076820191e-16      -8.300340622375e-17 
 1353       9.850038597733e-11       3.333010687624e-12      -7.719791581374e-12       1.131885874533e-14       1.812579709449e-15       5.550783227918e-16      -8.241588628223e-17 
 1354       9.866750363014e-11       3.311678640898e-12      -7.745792387996e-12       1.131483984932e-14       1.807181218332e-15       5.563691582083e-16      -8.182284919047e-17 
 1355       9.883598448578e-11       3.290155289360e-12      -7.770091836637e-12       1.131088619994e-14       1.801802131021e-15       5.575764258752e-16      -8.122442439940e-17 
 1356       9.900567807425e-11       3.268449109577e-12      -7.792674517340e-12       1.130699643892e-14       1.796442344529e-15       5.586963427846e-16      -8.062074220681e-17 
 1357       9.917643301404e-11       3.246568630929e-12      -7.813524963299e-12       1.130316919811e-14       1.791101754607e-15       5.597251052776e-16      -8.001193375895e-17 
 1358       9.934809701046e-11       3.224522435710e-12      -7.832627650773e-12       1.129940309950e-14       1.785780255743e-15       5.606588890069e-16      -7.939813105213e-17 
 1359       9.952051685391e-11       3.202319159228e-12      -7.849966999002e-12       1.129569675520e-14       1.780477741160e-15       5.614938488998e-16      -7.877946693432e-17 
 1360       9.969353841824e-11       3.179967489903e-12      -7.865527370124e-12       1.129204876740e-14       1.775194102810e-15       5.622261191215e-16      -7.815607510676e-17 
 1361       9.986700665899e-11       3.157476169365e-12      -7.879293069093e-12       1.128845772836e-14       1.769929231375e-15       5.628518130378e-16      -7.752809012557e-17 
 1362       1.000407656118e-10       3.134853992552e-12      -7.891248343590e-12       1.128492222039e-14       1.764683016260e-15       5.633670231781e-16      -7.689564740335e-17 
 1363       1.002146665367e-10       3.112109608786e-12      -7.901381851617e-12       1.128144075830e-14       1.759455355446e-15       5.637690996728e-16      -7.625887128392e-17 
 1364       1.003885924515e-10       3.089250922458e-12      -7.909700116864e-12       1.127801161599e-14       1.754246185154e-15       5.640605006472e-16      -7.561783912341e-17 
 1365       1.005624338580e-10       3.066285686107e-12      -7.916214217525e-12       1.127463299798e-14       1.749055450492e-15       5.642449830618e-16      -7.497261682704e-17 
 1366       1.007360806192e-10       3.043221698952e-12      -7.920935331930e-12       1.127130309668e-14       1.743883095631e-15       5.643263280317e-16      -7.432327074181e-17 
 1367       1.009094219576e-10       3.020066806972e-12      -7.923874738749e-12       1.126802009248e-14       1.738729063800e-15       5.643083408718e-16      -7.366986765733e-17 
 1368       1.010823464543e-10       2.996828902995e-12      -7.925043817194e-12       1.126478215361e-14       1.733593297286e-15       5.641948511427e-16      -7.301247480671e-17 
 1369       1.012547420480e-10       2.973515926785e-12      -7.924454047230e-12       1.126158743620e-14       1.728475737432e-15       5.639897126957e-16      -7.235115986732e-17 
 1370       1.014264960331e-10       2.950135865126e-12      -7.922117009774e-12       1.125843408424e-14       1.723376324633e-15       5.636968037185e-16      -7.168599096167e-17 
 1371       1.015974950596e-10       2.926696751907e-12      -7.918044386903e-12       1.125532022951e-14       1.718294998335e-15       5.633200267811e-16      -7.101703665823e-17 
 1372       1.017676251310e-10       2.903206668212e-12      -7.912247962055e-12       1.125224399162e-14       1.713231697033e-15       5.628633088807e-16      -7.034436597226e-17 
 1373       1.019367716035e-10       2.879673742400e-12      -7.904739620239e-12       1.124920347795e-14       1.708186358267e-15       5.623306014874e-16      -6.966804836665e-17 
 1374       1.021048191851e-10       2.856106150196e-12      -7.895531348235e-12       1.124619678364e-14       1.703158918624e-15       5.617258805899e-16      -6.898815375275e-17 
 1375       1.022716519340e-10       2.832512114773e-12      -7.884635234803e-12       1.124322199156e-14       1.698149313730e-15       5.610531467410e-16      -6.830475249121e-17 
 1376       1.024371532575e-10       2.808899906842e-12      -7.872063470883e-12       1.124027717229e-14       1.693157478254e-15       5.603164251028e-16      -6.761791539282e-17 
 1377       1.026012059111e-10       2.785277844734e-12      -7.857828349804e-12       1.123736038409e-14       1.688183345900e-15       5.595197654923e-16      -6.692771371931e-17 
 1378       1.027636919971e-10       2.761654294487e-12      -7.841942267484e-12       1.123446967290e-14       1.683226849409e-15       5.586672424272e-16      -6.623421918422e-17 
 1379       1.029244929635e-10       2.738037669933e-12      -7.824417722641e-12       1.123160307228e-14       1.678287920556e-15       5.577629551712e-16      -6.553750395372e-17 
 1380       1.030834896027e-10       2.714436432784e-12      -7.805267316993e-12       1.122875860341e-14       1.673366490145e-15       5.568110277792e-16      -6.483764064744e-17 
 1381       1.032405620507e-10       2.690859092715e-12      -7.784503755463e-12       1.122593427508e-14       1.668462488010e-15       5.558156091434e-16      -6.413470233933e-17 
 1382       1.033955897855e-10       2.667314207454e-12      -7.762139846386e-12       1.122312808362e-14       1.663575843014e-15       5.547808730385e-16      -6.342876255844e-17 
 1383       1.035484516263e-10       2.643810382864e-12      -7.738188501712e-12       1.122033801295e-14       1.658706483040e-15       5.537110181669e-16      -6.271989528981e-17 
 1384       1.036990257319e-10       2.620356273031e-12      -7.712662737211e-12       1.121756203447e-14       1.653854334998e-15       5.526102682050e-16      -6.200817497526e-17 
 1385       1.038471896000e-10       2.596960580351e-12      -7.685575672679e-12       1.121479810710e-14       1.649019324816e-15       5.514828718477e-16      -6.129367651427e-17 
 1386       1.039928200657e-10       2.573632055611e-12      -7.656940532141e-12       1.121204417724e-14       1.644201377440e-15       5.503331028548e-16      -6.057647526477e-17 
 1387       1.041357933006e-10       2.550379498083e-12      -7.626770644055e-12       1.120929817874e-14       1.639400416833e-15       5.491652600960e-16      -5.985664704398e-17 
 1388       1.042759848114e-10       2.527211755601e-12      -7.595079441520e-12       1.120655803288e-14       1.634616365970e-15       5.479836675966e-16      -5.913426812928e-17 
 1389       1.044132694386e-10       2.504137724652e-12      -7.561880462479e-12       1.120382164835e-14       1.629849146839e-15       5.467926745827e-16      -5.840941525900e-17 
 1390       1.045475213560e-10       2.481166350463e-12      -7.527187349922e-12       1.120108692121e-14       1.625098680436e-15       5.455966555272e-16      -5.768216563329e-17 
 1391       1.046786140687e-10       2.458306627080e-12      -7.491013852094e-12       1.119835173490e-14       1.620364886767e-15       5.444000101950e-16      -5.695259691492e-17 
 1392       1.048064204124e-10       2.435567597464e-12      -7.453373822695e-12       1.119561396019e-14       1.615647684840e-15       5.432071636885e-16      -5.622078723014e-17 
 1393       1.049308125524e-10       2.412958353568e-12      -7.414281221092e-12       1.119287145517e-14       1.610946992666e-15       5.420225664932e-16      -5.548681516949e-17 
 1394       1.050516619817e-10       2.390488036426e-12      -7.373750112517e-12       1.119012206520e-14       1.606262727258e-15       5.408506945230e-16      -5.475075978867e-17 
 1395       1.051688395208e-10       2.368165836242e-12      -7.331794668273e-12       1.118736362294e-14       1.601594804627e-15       5.396960491660e-16      -5.401270060933e-17 
 1396       1.052822153157e-10       2.346000992471e-12      -7.288429165942e-12       1.118459394827e-14       1.596943139780e-15       5.385631573300e-16      -5.327271761994e-17 
 1397       1.053916588372e-10       2.324002793906e-12      -7.243667989588e-12       1.118181084830e-14       1.592307646718e-15       5.374565714876e-16      -5.253089127660e-17 
 1398       1.054970388797e-10       2.302180578767e-12      -7.197525629960e-12       1.117901211734e-14       1.587688238434e-15       5.363808697221e-16      -5.178730250389e-17 
 1399       1.055982235598e-10       2.280543734784e-12      -7.150016684698e-12       1.117619553687e-14       1.583084826910e-15       5.353406557729e-16      -5.104203269568e-17 
 1400       1.056950803152e-10       2.259101699282e-12      -7.101155858538e-12       1.117335887553e-14       1.578497323117e-15       5.343405590811e-16      -5.029516371601e-17 
 1401       1.057874759038e-10       2.237863959270e-12      -7.050957963518e-12       1.117049988908e-14       1.573925637010e-15       5.333852348346e-16      -4.954677789987e-17 
 1402       1.058752927436e-10       2.216839135077e-12      -6.999439776381e-12       1.116761647204e-14       1.569369685408e-15       5.324780910614e-16      -4.879696685490e-17 
 1403       1.059584781217e-10       2.196032220640e-12      -6.946625631583e-12       1.116470711432e-14       1.564829415719e-15       5.316174552897e-16      -4.804585796511e-17 
 1404       1.060369954967e-10       2.175447314600e-12      -6.892541887033e-12       1.116177044932e-14       1.560304782459e-15       5.308003679938e-16      -4.729358816530e-17 
 1405       1.061108082030e-10       2.155088534170e-12      -6.837215072503e-12       1.115880510267e-14       1.555795739390e-15       5.300238518862e-16      -4.654029516660e-17 
 1406       1.061798794513e-10       2.134960015166e-12      -6.780671889946e-12       1.115580969224e-14       1.551302239519e-15       5.292849118861e-16      -4.578611745791e-17 
 1407       1.062441723281e-10       2.115065912033e-12      -6.722939213813e-12       1.115278282808e-14       1.546824235098e-15       5.285805350869e-16      -4.503119430724e-17 
 1408       1.063036497954e-10       2.095410397878e-12      -6.664044091372e-12       1.114972311248e-14       1.542361677620e-15       5.279076907241e-16      -4.427566576308e-17 
 1409       1.063582746909e-10       2.075997664500e-12      -6.604013743026e-12       1.114662913989e-14       1.537914517817e-15       5.272633301429e-16      -4.351967265579e-17 
 1410       1.064080097278e-10       2.056831922417e-12      -6.542875562632e-12       1.114349949693e-14       1.533482705662e-15       5.266443867667e-16      -4.276335659893e-17 
 1411       1.064528174941e-10       2.037917400901e-12      -6.480657117816e-12       1.114033276238e-14       1.529066190364e-15       5.260477760642e-16      -4.200685999068e-17 
 1412       1.064926604530e-10       2.019258348003e-12      -6.417386150293e-12       1.113712750717e-14       1.524664920366e-15       5.254703955177e-16      -4.125032601519e-17 
 1413       1.065275009426e-10       2.000859030585e-12      -6.353090576186e-12       1.113388229435e-14       1.520278843345e-15       5.249091245908e-16      -4.049389864392e-17 
 1414       1.065573011756e-10       1.982723734352e-12      -6.287798486344e-12       1.113059567908e-14       1.515907906211e-15       5.243608246964e-16      -3.973772263708e-17 
